"time_stamp","row_id","nr_validation_vv","1_battv_avg","2_ptemp_c_avg","3_airtc_avg","4_rh","5_ghi_wm2_avg","6_ghi_kwh_tot","7_gpoa_wm2_avg","8_gpoa_kwh_tot","9_v_dc_ucy2_07_avg","10_i_dc_ucy2_07_avg","11_p_ac_ucy2_07_avg","12_e_ac_ucy2_07_tot","13_p_dc_ucy2_07_avg","14_e_dc_ucy2_07_tot","15_tmod_ucy2_07_avg"
"2019-01-04 17:00:00",23885,0,12.11,18.33,12.41,92.1,0.132,0.00006607367,0,0,7.772,0,2.298,0.001148866,0.002,0.000001095212,12.01
"2019-01-04 17:30:00",23886,0,12.11,17.9,12.01,93.7,0,0,0,0,2.004,0,2.222,0.001110786,0,0,11.42
"2019-01-04 18:00:00",23887,0,12.11,17.51,11.89,94.7,0,0,0,0,1.314,0,2.133,0.001066371,0,0,11.39
"2019-01-04 18:30:00",23888,0,12.11,17.25,11.95,94.3,0,0,0,0,1.365,0,2,0.000999816,0,0,11.52
"2019-01-04 19:00:00",23889,0,12.11,17.14,11.86,95.2,0,0,0,0,1.51,0,2.006,0.001003077,0,0,11.53
"2019-01-04 19:30:00",23890,0,12.11,17.07,11.78,95.3,0,0,0,0,1.381,0,2.305,0.001152362,0,0,11.32
"2019-01-04 20:00:00",23891,0,12.11,16.93,11.54,96.1,0,0,0,0,1.098,0,1.981,0.0009905294,0,0,10.73
"2019-01-04 20:30:00",23892,0,12.11,16.77,11.54,95.1,0,0,0,0,1.104,0,1.791,0.000895315,0,0,10.56
"2019-01-04 21:00:00",23893,0,12.11,16.5,10.99,95.4,0,0,0,0,0.838,0,1.715,0.0008573439,0,0,9.18
"2019-01-04 21:30:00",23894,0,12.11,15.99,10.19,96.2,0,0,0,0,0.813,0,1.69,0.0008447531,0,0,8.19
"2019-01-04 22:00:00",23895,0,12.11,15.4,9.57,97.1,0,0,0,0,0.813,0,1.759,0.0008796999,0,0,7.471
"2019-01-04 22:30:00",23896,0,12.11,14.82,9.23,97.8,0,0,0,0,0.827,0,1.594,0.0007971288,0,0,7.395
"2019-01-04 23:00:00",23897,0,12.11,14.44,9.4,97.9,0,0,0,0,0.873,0,1.588,0.000793953,0,0,8.49
"2019-01-04 23:30:00",23898,0,12.11,14.26,9.51,97.4,0,0,0,0,0.813,0,1.2,0.0006002285,0,0,8.39
"2019-01-05 00:00:00",23899,0,12.11,14.1,9.29,97.3,0,0,0,0,0.813,0,1.442,0.0007209093,0,0,7.563
"2019-01-05 00:30:00",23900,0,12.11,13.83,8.84,96.8,0,0,0,0,0.813,0,1.381,0.000692327,0,0,6.81
"2019-01-05 01:00:00",23901,0,12.11,13.47,8.09,96.9,0,0,0,0,0.823,0,1.378,0.0006891512,0,0,5.611
"2019-01-05 01:30:00",23902,0,12.11,13.01,7.325,97.4,0,0,0,0,0.847,0,1.258,0.0006288108,0,0,4.846
"2019-01-05 02:00:00",23903,0,12.11,12.5,6.537,98.6,0,0,0,0,0.969,0,1.455,0.000727261,0,0,4.569
"2019-01-05 02:30:00",23904,0,12.11,11.98,6.393,99.1,0,0,0,0,0.872,0,1.34,0.0006700964,0,0,4.266
"2019-01-05 03:00:00",23905,0,12.11,11.59,6.282,98.5,0,0,0,0,0.831,0,1.455,0.000727261,0,0,4.26
"2019-01-05 03:30:00",23906,0,12.11,11.32,5.668,98.7,0,0,0,0,0.813,0,1.34,0.0006700964,0,0,4.037
"2019-01-05 04:00:00",23907,0,12.11,11.08,5.631,99.2,0,0,0,0,0.813,0,1.626,0.0008130079,0,0,3.726
"2019-01-05 04:30:00",23908,0,12.11,10.88,5.888,99.5,0,0,0,0,0.853,0,1.283,0.000641514,0,0,4.581
"2019-01-05 05:00:00",23909,0,12.11,11.05,6.239,99.5,0,0,0.168,0.00008395671,1.024,0,1.327,0.0006637448,0,0,5.825
"2019-01-05 05:30:00",23910,0,12.11,11.35,6.754,99.9,0,0,0.552,0.0002762126,1.054,0,1.239,0.0006192834,0,0,6.729
"2019-01-05 06:00:00",23911,0,12.11,11.85,7.639,99.9,0,0,0.448,0.0002239454,1.183,0,1.562,0.0007812498,0,0,7.816
"2019-01-05 06:30:00",23912,0,12.11,12.41,8.15,99.9,0.011,0.00000539228,0.133,0.00006651939,3.938,0,1.626,0.0008130079,0,0,8.33
"2019-01-05 07:00:00",23913,0,12.11,12.89,8.44,100,4.137,0.002068368,3.853,0.001926607,58.75,0.013,1.499,0.0007494917,0.832,0.0004161412,8.29
"2019-01-05 07:30:00",23914,0,12.11,13.27,8.68,99.9,48.05,0.0240228,54.65,0.02732392,130.6,0.351,18.55,0.009276547,44.25,0.02212304,8.44
"2019-01-05 08:00:00",23915,0,12.11,13.66,9.56,99.9,241.6,0.120818,322.8,0.16139,149.6,2.433,322.1,0.1610708,364.6,0.1822797,14.38
"2019-01-05 08:30:00",23916,0,12.11,14.6,11,97.3,359.7,0.1798741,461.9,0.2309654,147,3.59,473.8,0.236887,527.4,0.2637091,21.1
"2019-01-05 09:00:00",23917,0,12.11,16.04,12.77,84.3,453.6,0.2267752,578.1,0.2890495,142.3,4.538,582.5,0.2912537,645.6,0.3227759,29.44
"2019-01-05 09:30:00",23918,0,12.11,17.79,14.65,66.49,549,0.2745016,691.9,0.3459361,137.9,5.477,681.7,0.3408339,754.9,0.37745,37.08
"2019-01-05 10:00:00",23919,0,12.11,19.64,16.32,65.21,618.5,0.3092458,775.6,0.387813,134.8,6.121,745.8,0.3729017,825,0.4124418,42.65
"2019-01-05 10:30:00",23920,0,12.11,21.34,16.52,73.74,345.6,0.1727979,378.7,0.1893561,135.5,3.017,357.1,0.1785281,404.8,0.2023814,36.56
"2019-01-05 11:00:00",23921,0,12.11,21.65,14.6,79.94,174.7,0.0873251,144.1,0.0720685,142.5,1.122,131.3,0.06565674,160.7,0.08034111,20.42
"2019-01-05 11:30:00",23922,0,12.11,21.12,14.69,64.6,463.3,0.2316435,545,0.2724763,142.4,4.133,514.9,0.2574507,578.4,0.2891935,26.18
"2019-01-05 12:00:00",23923,0,12.11,21.53,16.86,55.32,752.7,0.3763437,951,0.4754674,132.3,7.329,874,0.437096,970,0.4848743,44.73
"2019-01-05 12:30:00",23924,0,12.11,22.92,17.47,56.12,342.8,0.1713846,347.3,0.1736682,140.3,2.605,323.2,0.1616125,365.1,0.1825427,33.2
"2019-01-05 13:00:00",23925,0,12.1,23.43,16.59,51.69,206.5,0.1032385,201.6,0.1007955,145.2,1.433,175.3,0.08762884,207.7,0.103868,22.74
"2019-01-05 13:30:00",23926,0,12.1,22.82,15.86,54.83,207.7,0.1038664,218.4,0.109183,147.4,1.572,197,0.09850901,232.2,0.1160956,18.76
"2019-01-05 14:00:00",23927,0,12.11,21.99,15.94,56.95,274.4,0.1372149,358.9,0.1794507,146.2,2.64,338,0.1690197,384.9,0.1924535,22.87
"2019-01-05 14:30:00",23928,0,12.11,21.75,16.24,57.57,298.5,0.1492513,406.3,0.2031632,143.7,2.993,379.2,0.1896168,428.6,0.2143076,26.89
"2019-01-05 15:00:00",23929,0,12.11,21.85,16.78,50.13,357.3,0.1786343,536.8,0.2683775,143.5,3.721,478.1,0.2390593,532.1,0.2660527,30.78
"2019-01-05 15:30:00",23930,0,12.11,22.14,16.44,53.33,257.2,0.128585,411.7,0.2058252,155.5,1.335,169.8,0.08489547,202.7,0.1013639,27.85
"2019-01-05 16:00:00",23931,0,12.11,21.77,15.42,67.53,130.6,0.06529013,207.2,0.1036084,151.1,0.373,12.54,0.006271156,56.99,0.02849673,21.76
"2019-01-05 16:30:00",23932,0,12.11,20.55,12.98,75.1,20.33,0.01016629,19.45,0.009724818,138.9,0.081,1.403,0.0007013794,10.98,0.005491692,12.7
"2019-01-05 17:00:00",23933,0,12.11,18.76,12.18,77.16,0.962,0.0004811477,0.033,0.00001670025,33.25,0.006,1.295,0.0006474271,0.384,0.0001918697,10.87
"2019-01-05 17:30:00",23934,0,12.11,17.6,12.04,79.56,0,0,0,0,2.261,0,1.352,0.0006759939,0,0,11.28
"2019-01-05 18:00:00",23935,0,12.11,17.01,11.81,83.5,0,0,0,0,1.087,0,1.67,0.000834844,0,0,10.65
"2019-01-05 18:30:00",23936,0,12.11,16.48,10.81,88.2,0,0,0,0,0.834,0,1.289,0.0006445702,0,0,8.59
"2019-01-05 19:00:00",23937,0,12.11,15.87,10.52,87.3,0,0,0,0,1.097,0,1.359,0.0006796196,0,0,8.85
"2019-01-05 19:30:00",23938,0,12.11,15.56,10.92,83.9,0,0,0,0,1.181,0,1.817,0.0009082823,0,0,9.49
"2019-01-05 20:00:00",23939,0,12.11,15.54,11.36,87.9,0,0,0,0,1.425,0,1.817,0.0009082823,0,0,10.43
"2019-01-05 20:30:00",23940,0,12.11,15.59,10.92,89.7,0,0,0,0,1.338,0,1.588,0.000793953,0,0,10.15
"2019-01-05 21:00:00",23941,0,12.11,15.57,10.76,89.5,0,0,0,0,1.225,0,1.308,0.0006542173,0,0,9.76
"2019-01-05 21:30:00",23942,0,12.11,15.49,10.35,92.5,0,0,0,0,1.068,0,1.505,0.0007526675,0,0,9.25
"2019-01-05 22:00:00",23943,0,12.1,15.32,9.86,94.5,0,0,0,0,1.189,0,1.416,0.0007082061,0,0,8.83
"2019-01-05 22:30:00",23944,0,12.11,15.11,9.65,94.8,0,0,0,0,1.026,0,1.15,0.000574822,0,0,8.43
"2019-01-05 23:00:00",23945,0,12.11,14.78,9.22,95.9,0,0,0,0,0.877,0,1.391,0.0006955029,0,0,7.714
"2019-01-05 23:30:00",23946,0,12.11,14.51,9.04,96.5,0,0,0,0,1.059,0,1.22,0.0006097559,0,0,8.19
"2019-01-06 00:00:00",23947,0,12.11,14.32,8.89,96.7,0,0,0,0,0.982,0,1.092,0.0005462397,0,0,8.05
"2019-01-06 00:30:00",23948,0,12.11,14.17,8.84,97.3,0,0,0,0,1.077,0,1.159,0.0005811736,0,0,8.19
"2019-01-06 01:00:00",23949,0,12.11,14.14,8.8,97.2,0,0,0,0,0.888,0,1.283,0.000641514,0,0,7.789
"2019-01-06 01:30:00",23950,0,12.11,14.01,8.61,96.7,0,0,0,0,0.83,0,0.883,0.0004414379,0,0,7.486
"2019-01-06 02:00:00",23951,0,12.11,13.8,8.57,94.3,0,0,0,0,0.907,0,1.353,0.000676448,0,0,7.55
"2019-01-06 02:30:00",23952,0,12.11,13.64,8.53,91,0,0,0,0,0.962,0,1.524,0.0007621949,0,0,7.582
"2019-01-06 03:00:00",23953,0,12.11,13.53,8.61,91.9,0,0,0,0,1.037,0,1.34,0.0006700964,0,0,7.653
"2019-01-06 03:30:00",23954,0,12.11,13.51,8.37,93,0,0,0,0,0.912,0,1.302,0.0006510415,0,0,7.335
"2019-01-06 04:00:00",23955,0,12.11,13.47,8.54,91.2,0,0,0,0,1.012,0,1.22,0.0006097559,0,0,7.521
"2019-01-06 04:30:00",23956,0,12.11,13.46,8.75,79.25,0,0,0,0,1.144,0,1.194,0.0005970527,0,0,7.523
"2019-01-06 05:00:00",23957,0,12.11,13.48,8.83,86.6,0,0,0,0,0.959,0,1.029,0.0005144816,0,0,6.883
"2019-01-06 05:30:00",23958,0,12.11,13.28,7.961,77.85,0,0,0.001,0.0000006964677,0.855,0,1.131,0.0005652945,0,0,6.255
"2019-01-06 06:00:00",23959,0,12.11,13.07,8.48,85.3,0,0,0.031,0.00001567079,0.91,0,1.213,0.0006065801,0,0,6.684
"2019-01-06 06:30:00",23960,0,12.11,13.02,7.905,91.3,0.012,0.00000624328,0,0,4.689,0,1.378,0.0006891512,0,0.0000001585834,6.736
"2019-01-06 07:00:00",23961,0,12.11,12.95,7.611,93.5,3.672,0.001836092,3.485,0.001742259,48.36,0.008,1.296,0.0006478656,0.61,0.0003050439,6.954
"2019-01-06 07:30:00",23962,0,12.11,12.87,7.503,94.4,36.13,0.01806317,32.02,0.01600857,133.3,0.217,1.988,0.0009940292,27.89,0.0139463,6.911
"2019-01-06 08:00:00",23963,0,12.11,12.97,8.74,92.6,66.21,0.03310492,74.2,0.03709883,136.6,0.572,64.27,0.03213604,83.1,0.04157479,9.48
"2019-01-06 08:30:00",23964,0,12.11,13.45,9.01,90.2,158.7,0.07933036,168,0.08399209,147.5,1.294,159.6,0.07981451,192.3,0.09613166,11.46
"2019-01-06 09:00:00",23965,0,12.11,14.13,9.8,79.32,214.4,0.1071836,227.2,0.1135932,148.9,1.684,215.4,0.107695,250.5,0.1252743,14.9
"2019-01-06 09:30:00",23966,0,12.11,15.19,11.21,73.78,353.3,0.1766626,399.1,0.1995442,145.3,3.062,395.1,0.1975673,444.9,0.2224428,23.04
"2019-01-06 10:00:00",23967,0,12.11,16.39,11.59,75.26,245.6,0.1227908,253.6,0.1268157,146.9,1.908,242.2,0.1210959,280.9,0.1404336,19.23
"2019-01-06 10:30:00",23968,0,12.11,17.34,12.75,61.41,496.4,0.2482205,606.3,0.3031732,141.1,4.673,590.1,0.2950469,657.8,0.3288836,30.09
"2019-01-06 11:00:00",23969,0,12.11,18.53,13.34,57.41,425.9,0.2129376,474.3,0.2371601,141.8,3.592,445.1,0.2225297,501.4,0.2506756,28.05
"2019-01-06 11:30:00",23970,0,12.11,18.67,11.8,74.43,284.5,0.142231,301.1,0.1505692,148.6,2.206,287.9,0.143951,328.8,0.1644105,16.68
"2019-01-06 12:00:00",23971,0,12.11,17.63,10.51,63.59,253.8,0.1268867,246.9,0.123455,147,1.871,236.9,0.1184738,273.4,0.1367249,15.03
"2019-01-06 12:30:00",23972,0,12.11,16.97,11.27,61.14,236.7,0.1183655,231.5,0.1157422,148.9,1.712,219.4,0.1097245,255.2,0.1276093,15.48
"2019-01-06 13:00:00",23973,0,12.11,16.87,11.33,65.03,280.9,0.1404251,312.8,0.1564245,149.2,2.273,296.4,0.148211,339.5,0.1697401,16.33
"2019-01-06 13:30:00",23974,0,12.11,16.76,11.12,56.57,402.8,0.2013958,520.1,0.2600317,147.4,3.859,504,0.2520188,565.3,0.2826419,18.81
"2019-01-06 14:00:00",23975,0,12.11,17.06,12.48,54.18,544.2,0.2721037,696.7,0.3483712,142.6,5.214,666.5,0.3332262,741,0.3704908,26.91
"2019-01-06 14:30:00",23976,0,12.11,17.93,12.63,50.11,533,0.2665018,742.6,0.3713249,143.9,5.528,717.9,0.3589317,794.9,0.3974305,23.91
"2019-01-06 15:00:00",23977,0,12.11,18.01,11.56,58.95,229.7,0.1148606,298.2,0.1491223,147.8,2.14,272.4,0.136217,317.8,0.1589182,16.48
"2019-01-06 15:30:00",23978,0,12.11,17.03,10.66,59.02,224,0.1120092,332,0.1659791,159.8,1.185,156.6,0.07830314,190.9,0.0954439,16.33
"2019-01-06 16:00:00",23979,0,12.11,16.27,10.59,57.18,90.3,0.04515985,129.1,0.06455897,150,0.373,20.32,0.01016164,56.39,0.02819535,12.32
"2019-01-06 16:30:00",23980,0,12.11,15.59,10.27,60.33,21.45,0.01072674,17.91,0.008956113,137.9,0.107,1.2,0.0006002266,14.37,0.007186182,9.61
"2019-01-06 17:00:00",23981,0,12.11,14.89,10.07,57.81,1.234,0.0006170796,0.288,0.0001441366,53.92,0.008,0.921,0.0004604928,0.664,0.0003319135,8.45
"2019-01-06 17:30:00",23982,0,12.11,14.31,9.87,56.04,0,0,0,0,2.703,0,1.15,0.000574822,0,0,7.893
"2019-01-06 18:00:00",23983,0,12.11,13.96,9.26,67.92,0.844,0.0004222372,0,0,1.333,0,1.156,0.0005779978,0,0,7.613
"2019-01-06 18:30:00",23984,0,12.11,13.48,8.53,69.35,0.026,0.00001305318,0,0,1.145,0,1.054,0.0005271848,0,0,6.591
"2019-01-06 19:00:00",23985,0,12.11,12.96,8.37,64.33,0.012,0.000006243332,0,0,0.932,0,1.239,0.0006192834,0,0,5.601
"2019-01-06 19:30:00",23986,0,12.11,12.45,8.13,66.76,0.015,0.000007662356,0.098,0.00004875609,1.059,0,1.232,0.0006161075,0,0,5.934
"2019-01-06 20:00:00",23987,0,12.11,12.07,8.15,67.04,0,0,0,0,0.813,0,1.15,0.000574822,0,0,5.564
"2019-01-06 20:30:00",23988,0,12.11,11.89,8.52,60.28,0,0,0,0,0.813,0,1.258,0.0006288108,0,0,6.125
"2019-01-06 21:00:00",23989,0,12.11,12.04,8.56,61.61,0,0,0,0,0.813,0,1.347,0.0006732722,0,0,6.039
"2019-01-06 21:30:00",23990,0,12.11,12.1,8.61,58.24,0,0,0,0,0.869,0,1.169,0.0005843494,0,0,6.41
"2019-01-06 22:00:00",23991,0,12.11,12.36,9.09,61.13,0,0,0,0,0.959,0,1.359,0.0006796238,0,0,7.433
"2019-01-06 22:30:00",23992,0,12.11,12.52,8.54,60.07,0,0,0,0,0.813,0,1.124,0.0005621187,0,0,6.496
"2019-01-06 23:00:00",23993,0,12.11,12.38,8.31,61.61,0,0,0,0,0.813,0,1.143,0.0005716462,0,0,6.149
"2019-01-06 23:30:00",23994,0,12.11,12.21,8.27,63.9,0,0,0,0,0.813,0,1.347,0.0006732722,0,0,5.918
"2019-01-07 00:00:00",23995,0,12.11,12.03,7.724,65.85,0,0,0,0,0.813,0,1.359,0.0006796238,0,0,4.948
"2019-01-07 00:30:00",23996,0,12.11,11.75,7.318,68.95,0,0,0,0,0.813,0,1.34,0.0006700964,0,0,4.109
"2019-01-07 01:00:00",23997,0,12.11,11.46,6.801,68.61,0,0,0,0,0.846,0,1.264,0.0006319866,0,0,3.766
"2019-01-07 01:30:00",23998,0,12.11,11.44,7.669,73.32,0,0,0,0,0.816,0,1.327,0.0006637448,0,0,4.583
"2019-01-07 02:00:00",23999,0,12.11,11.35,6.518,74.28,0,0,0,0,0.813,0,1.359,0.0006796238,0,0,3.363
"2019-01-07 02:30:00",24000,0,12.11,10.89,5.227,84,0,0,0,0,0.813,0,1.308,0.0006542173,0,0,1.816
"2019-01-07 03:00:00",24001,0,12.11,10.18,4.281,85.6,0,0,0,0,0.813,0,1.696,0.0008480242,0,0,0.984
"2019-01-07 03:30:00",24002,0,12.11,9.53,4.614,72.66,0,0,0,0,0.813,0,1.639,0.0008196429,0,0,1.415
"2019-01-07 04:00:00",24003,0,12.11,9.31,4.809,83.7,0,0,0,0,0.813,0,1.557,0.0007783837,0,0,1.314
"2019-01-07 04:30:00",24004,0,12.11,9.03,3.367,88.3,0,0,0,0,0.813,0,1.665,0.0008323891,0,0,0.303
"2019-01-07 05:00:00",24005,0,12.11,8.56,2.94,90.3,0,0,0,0,0.812,0,1.728,0.0008642308,0,0,0.004
"2019-01-07 05:30:00",24006,0,12.11,8.05,2.252,92.6,0,0,0,0,0.774,0,1.837,0.0009183995,0,0,-0.568
"2019-01-07 06:00:00",24007,0,12.11,7.573,1.741,94.6,0,0,0,0,0.888,0,2.04,0.001020127,0,0,-0.441
"2019-01-07 06:30:00",24008,0,12.11,7.229,2.198,95.3,0,0,0,0,5.804,0.001,1.958,0.0009788135,0.012,0.000005761754,-0.005
"2019-01-07 07:00:00",24009,0,12.11,7.134,2.227,95.6,7.35,0.003675,6.088,0.003043781,97.6,0.042,2.015,0.001007415,4.112,0.002055807,0.183
"2019-01-07 07:30:00",24010,0,12.11,7.184,2.707,96.7,96.4,0.04820038,123.7,0.0618505,136.3,0.671,68.26,0.03412818,99.6,0.04979285,2.814
"2019-01-07 08:00:00",24011,0,12.11,7.963,5.631,78.33,306.9,0.1534632,376.1,0.1880515,152.7,2.898,393.7,0.1968559,441.4,0.2207026,13.27
"2019-01-07 08:30:00",24012,0,12.11,9.88,8.72,68.68,313.4,0.1566847,381.6,0.1907757,147.7,3.013,397,0.1984818,444.5,0.2222447,20.18
"2019-01-07 09:00:00",24013,0,12.11,12.28,10.54,72.56,462.1,0.2310356,586.8,0.2934031,143.7,4.641,602.4,0.3011766,666.9,0.3334419,28.03
"2019-01-07 09:30:00",24014,0,12.11,14.45,12.16,51.47,552.2,0.2761182,695.4,0.3476835,139.8,5.495,693.4,0.3467134,767.8,0.3838969,34.51
"2019-01-07 10:00:00",24015,0,12.11,16.6,13.14,57.86,464.5,0.2322552,569,0.284486,138.3,4.453,545.5,0.2727458,609.4,0.3046997,36.35
"2019-01-07 10:30:00",24016,0,12.11,17.88,11.64,66.45,306.9,0.1534489,342.5,0.1712509,147.2,2.581,336.7,0.168331,380,0.1900177,22.94
"2019-01-07 11:00:00",24017,0,12.11,17.78,11.77,64.54,268.1,0.1340282,273.7,0.1368644,148.1,2.008,260.1,0.1300314,297.4,0.1487156,21.2
"2019-01-07 11:30:00",24018,0,12.11,18.15,12.92,57.89,420.3,0.2101478,423.7,0.2118625,144.8,3.231,418.9,0.2094459,469.1,0.234534,26.25
"2019-01-07 12:00:00",24019,0,12.11,18.82,12.76,63.93,227.7,0.1138634,204.8,0.1023752,144.5,1.625,201.9,0.1009511,235.4,0.1177069,21.3
"2019-01-07 12:30:00",24020,0,12.11,19,12.8,60.99,194.3,0.09715367,164.7,0.08237217,144.4,1.343,163.6,0.08178531,194,0.09698183,19.15
"2019-01-07 13:00:00",24021,0,12.11,19.03,12.68,57.99,150.5,0.07526416,123.6,0.06182059,142.7,1.039,118.9,0.05945541,148.3,0.07416141,18.16
"2019-01-07 13:30:00",24022,0,12.11,18.74,12.12,71.84,120.3,0.06014299,98.5,0.04923759,144.1,0.83,93.2,0.04660524,119.7,0.0598375,14.94
"2019-01-07 14:00:00",24023,0,12.11,18.21,11.76,67.65,307.4,0.1537087,335.8,0.1678823,150,2.53,334.5,0.1672457,378.8,0.1894138,17.36
"2019-01-07 14:30:00",24024,0,12.11,18.23,12.41,67,341.2,0.1705891,393.9,0.1969549,144.7,2.923,374,0.1869891,420.7,0.2103699,25.68
"2019-01-07 15:00:00",24025,0,12.11,18.26,12.01,66.79,184.3,0.09216961,196.5,0.09825207,148.1,1.404,176.3,0.08813263,208.9,0.1044312,18.86
"2019-01-07 15:30:00",24026,0,12.11,18.04,11.82,72.56,53.59,0.02679468,48.29,0.02414388,134.4,0.366,20.02,0.01000973,50.96,0.02547777,15.48
"2019-01-07 16:00:00",24027,0,12.11,17.42,10.1,80.8,23.21,0.01160278,15.79,0.007897139,120.1,0.142,1.454,0.0007267831,16.37,0.008185781,10.09
"2019-01-07 16:30:00",24028,0,12.11,16.33,9.5,83.9,12.63,0.006317265,9.93,0.004963301,143.7,0.035,1.353,0.0006762811,4.378,0.002189002,8.99
"2019-01-07 17:00:00",24029,0,12.11,15.45,9.25,85.5,0.844,0.0004221587,0.202,0.000100962,25.78,0.007,1.315,0.0006573899,0.285,0.0001423183,8.2
"2019-01-07 17:30:00",24030,0,12.11,14.72,8.65,88.4,0,0,0,0,2.942,0,1.251,0.000625635,0,0,6.841
"2019-01-07 18:00:00",24031,0,12.11,13.87,7.747,91.3,0,0,0,0,0.935,0,1.474,0.0007367884,0,0,5.198
"2019-01-07 18:30:00",24032,0,12.11,13.1,7.19,92.5,0,0,0,0,0.957,0,1.778,0.0008892274,0,0,5.364
"2019-01-07 19:00:00",24033,0,12.11,12.68,7.828,85.1,0,0,0,0,1.487,0,1.575,0.0007876014,0,0,6.883
"2019-01-07 19:30:00",24034,0,12.11,12.72,8.75,84.2,0,0,0,0,1.191,0,1.416,0.0007082061,0,0,7.424
"2019-01-07 20:00:00",24035,0,12.11,12.93,8.55,88.8,0,0,0,0,1.087,0,1.493,0.0007463159,0,0,6.878
"2019-01-07 20:30:00",24036,0,12.11,12.8,7.44,91.3,0,0,0,0,0.813,0,1.594,0.0007971288,0,0,4.563
"2019-01-07 21:00:00",24037,0,12.11,12.29,7,91.9,0,0,0,0,0.813,0,1.524,0.0007621949,0,0,4.524
"2019-01-07 21:30:00",24038,0,12.11,11.72,6.033,93.7,0,0,0,0,0.813,0,1.734,0.0008669967,0,0,3.4
"2019-01-07 22:00:00",24039,0,12.11,11.05,4.944,94.3,0,0,0,0,0.813,0,1.626,0.0008130079,0,0,2.209
"2019-01-07 22:30:00",24040,0,12.11,10.32,4.265,95.7,0,0,0,0,0.813,0,1.664,0.0008321266,0,0,1.435
"2019-01-07 23:00:00",24041,0,12.11,9.67,3.523,96.1,0,0,0,0,0.813,0,1.684,0.0008418701,0,0,1.115
"2019-01-07 23:30:00",24042,0,12.11,9.05,3.043,96.2,0,0,0,0,0.813,0,1.792,0.0008959322,0,0,0.622
"2019-01-08 00:00:00",24043,0,12.11,8.56,3.246,97.1,0,0,0,0,0.814,0,1.678,0.0008388468,0,0,1.198
"2019-01-08 00:30:00",24044,0,12.11,8.3,3.459,95.9,0,0,0,0,0.814,0,1.83,0.0009152322,0,0,1.243
"2019-01-08 01:00:00",24045,0,12.11,8.09,2.829,96.8,0,0,0,0,0.814,0,1.742,0.0008707625,0,0,0.401
"2019-01-08 01:30:00",24046,0,12.11,7.849,2.618,97.1,0,0,0,0,0.814,0,1.735,0.0008675847,0,0,0.228
"2019-01-08 02:00:00",24047,0,12.11,7.613,2.111,96.2,0,0,0,0,0.814,0,1.977,0.0009883475,0,0,-0.47
"2019-01-08 02:30:00",24048,0,12.11,7.332,1.911,97.1,0,0,0,0,0.814,0,1.881,0.0009406779,0,0,-0.458
"2019-01-08 03:00:00",24049,0,12.11,7.066,1.564,97.4,0,0,0,0,0.846,0,1.881,0.0009406779,0,0,-0.338
"2019-01-08 03:30:00",24050,0,12.11,6.957,1.772,98.9,0,0,0.063,0.00003171775,0.958,0,1.799,0.0008993644,0,0,0.902
"2019-01-08 04:00:00",24051,0,12.11,7.039,2.028,98.8,0,0,0,0,0.814,0,1.881,0.0009406779,0,0,0.219
"2019-01-08 04:30:00",24052,0,12.11,7.18,2.717,98.9,0,0,0,0,0.814,0,1.773,0.0008866525,0,0,0.726
"2019-01-08 05:00:00",24053,0,12.11,7.46,3.018,98.5,0,0,0.16,0.00008015831,0.91,0,1.843,0.0009216102,0,0,1.711
"2019-01-08 05:30:00",24054,0,12.11,7.854,3.209,98.8,0,0,0.489,0.0002443001,1.303,0,1.78,0.0008898305,0,0,3.495
"2019-01-08 06:00:00",24055,0,12.11,8.42,4.872,99.2,0,0,0.725,0.0003624119,1.279,0,1.83,0.0009152494,0,0,4.856
"2019-01-08 06:30:00",24056,0,12.11,9.37,6.332,96.7,0.002,0.000001135625,0.157,0.00007840138,3.498,0,1.964,0.0009817876,0,0,6.214
"2019-01-08 07:00:00",24057,0,12.11,10.24,6.215,96.7,2.773,0.001386295,1.872,0.0009361134,50.12,0.009,1.531,0.0007656353,0.728,0.0003642339,5.865
"2019-01-08 07:30:00",24058,0,12.11,10.73,6.097,97.3,40.51,0.02025536,36.4,0.01820011,131.6,0.27,4.243,0.002121506,36.22,0.01810998,6.323
"2019-01-08 08:00:00",24059,0,12.11,11.13,6.342,97.2,40.11,0.02005536,41.16,0.0205784,141.4,0.283,7.825,0.003912605,40.62,0.02031006,6.987
"2019-01-08 08:30:00",24060,0,12.11,11.44,6.548,97.8,45.68,0.02284165,39.84,0.01992133,130.8,0.314,11.16,0.005579906,41.75,0.0208755,7.002
"2019-01-08 09:00:00",24061,0,12.11,11.84,7.076,96.6,72.28,0.03613888,56.88,0.02843786,144.2,0.435,27.36,0.01368141,62.72,0.03136038,8.25
"2019-01-08 09:30:00",24062,0,12.11,12.38,7.47,96.1,94.2,0.04710959,79.81,0.03990276,145.4,0.599,51.18,0.02558754,87.5,0.04372889,8.86
"2019-01-08 10:00:00",24063,0,12.11,12.98,8.1,94.1,189.4,0.09472246,172.9,0.08647129,149.2,1.305,163.9,0.08194871,195.3,0.09766005,11.88
"2019-01-08 10:30:00",24064,0,12.11,13.7,8.88,83.3,120.2,0.06011157,104.7,0.05235789,146.4,0.805,92.2,0.046116,118,0.05897669,11.42
"2019-01-08 11:00:00",24065,0,12.11,14.23,9.47,83,94.7,0.04737077,82.4,0.04119442,144.7,0.645,64.18,0.03208843,93.6,0.04677979,10.68
